,ANDES-A,Order,Family,Genus,Species,Genus_species,Latitude1,Longitude1,State,State_from_coord,Is_correct,Wikipedia,Photo,Common_name,Phylum
96,1486,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.858,-73.264,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
97,1487,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.858,-73.264,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
98,2784,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
99,2785,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
100,2786,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
101,2603,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
102,2604,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
103,2605,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
104,2787,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
105,2606,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
106,2788,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
107,2789,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
108,2790,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
109,2607,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
110,2608,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
111,2791,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
112,2792,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
113,2793,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
114,2609,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
115,2610,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
116,2611,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
117,2612,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
118,2613,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
119,2614,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
120,2615,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.29446,-73.84969,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
121,2168,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.35,-74.27,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
122,2932,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
123,2933,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
124,2934,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
125,2935,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
126,2936,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
127,2937,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
128,2938,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
129,2939,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
130,2940,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
131,2941,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
132,2942,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
133,2943,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
134,2944,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
135,2945,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
136,2946,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
137,2947,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
138,2948,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
139,2977,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
140,2978,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
141,2979,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
142,2949,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
143,2950,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
144,2951,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
145,2952,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
146,2980,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
147,2953,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
148,2981,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
149,2982,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
150,2983,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
151,2984,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.43279,-73.92042,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
152,2430,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.432886,-73.920631,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
153,2431,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.432903,-73.920658,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
154,2433,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.432908,-73.920662,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
155,2432,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.432911,-73.920658,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
156,1474,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.4367,-73.9194,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
157,1475,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.4367,-73.9194,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
158,4426,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.4367,-73.9194,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
159,4428,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.4367,-73.9194,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
160,2908,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
161,2909,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
162,2986,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
163,2987,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
164,2988,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
165,2989,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
166,2990,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
167,2991,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
168,2992,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
169,2993,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
170,2994,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
171,2995,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
172,2996,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
173,2997,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
174,2998,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
175,2999,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
176,3000,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
177,3001,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
178,2910,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
179,2911,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
180,2912,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
181,2913,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
182,2914,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
183,2915,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
184,2916,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
185,2917,Anura,Aromobatidae,Rheobates,palmatus,Rheobates palmatus,4.54313,-74.43552,Cundinamarca,Cundinamarca,True,http://en.wikipedia.org/wiki/Rheobates_palmatus,https://inaturalist-open-data.s3.amazonaws.com/photos/227765240/medium.jpg,,Chordata
