ANDES-A,Order,Family,Genus,Species,Genus_species,Latitude1,Longitude1,State,State_from_coord,Is_correct
623,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.19,-69.9358333,Amazonas,Amazonas,True
624,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.19,-69.9358333,Amazonas,Amazonas,True
625,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.19,-69.9358333,Amazonas,Amazonas,True
626,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.19,-69.9358333,Amazonas,Amazonas,True
844,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.183333,-69.95,Amazonas,Amazonas,True
1719,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.183333,-69.95,Amazonas,Amazonas,True
1720,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.183333,-69.95,Amazonas,Amazonas,True
845,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.183333,-69.95,Amazonas,Amazonas,True
846,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.183333,-69.95,Amazonas,Amazonas,True
847,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.183333,-69.95,Amazonas,Amazonas,True
1948,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.1242222,-69.9401667,Amazonas,Amazonas,True
1949,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.1242222,-69.9401667,Amazonas,Amazonas,True
1946,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.1067222,-69.9492778,Amazonas,Amazonas,True
1947,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.1067222,-69.9492778,Amazonas,Amazonas,True
1686,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.03704,-70.1042,Amazonas,Amazonas,True
1687,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.03704,-70.1042,Amazonas,Amazonas,True
1688,Anura,Hylidae,Sphaenorhynchus,dorisae,Sphaenorhynchus dorisae,-4.03704,-70.1042,Amazonas,Amazonas,True
2021,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.214222,-69.933389,Amazonas,Amazonas,True
612,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
613,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
615,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
616,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
617,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
618,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
619,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
610,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
611,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
614,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True
839,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.183333,-69.95,Amazonas,Amazonas,True
840,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.183333,-69.95,Amazonas,Amazonas,True
841,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.183333,-69.95,Amazonas,Amazonas,True
1690,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.03704,-70.1042,Amazonas,Amazonas,True
3784,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-3.874317,-70.198259,Amazonas,Amazonas,True
2142,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-3.8644,-70.20415,Amazonas,Amazonas,True
3838,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-3.849164,-70.220109,Amazonas,Amazonas,True
763,Anura,Hylidae,Trachycephalus,resinifictrix,Trachycephalus resinifictrix,-4.1194444,-69.95,Amazonas,Amazonas,True
3841,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,-3.849164,-70.220109,Amazonas,Amazonas,True
3115,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,10.77125,-75.03952,Atlántico,Atlántico,True
1035,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,4.77295,-73.03737,Casanare,Casanare,True
4988,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,5.585688,-72.231343,Casanare,Casanare,True
3765,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,6.717676,-74.102804,Santander,Santander,True
3460,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,4.2795,-74.901583,Tolima,Tolima,True
3461,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,4.2795,-74.901583,Tolima,Tolima,True
901,Anura,Hylidae,Trachycephalus,venulosus,Trachycephalus venulosus,-4.124103,-69.941286,Amazonas,Amazonas,True
886,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-4.124103,-69.941286,Amazonas,Amazonas,True
953,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-4.11949,-69.95104,Amazonas,Amazonas,True
2134,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-3.86427,-70.20402,Amazonas,Amazonas,True
2133,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-3.86426,-70.20401,Amazonas,Amazonas,True
2132,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-3.86425,-70.204,Amazonas,Amazonas,True
2131,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-3.86424,-70.20399,Amazonas,Amazonas,True
4261,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,1.15794,-70.20232,Vaupés,Vaupés,True
4259,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,1.15925,-70.2042,Vaupés,Vaupés,True
4258,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,1.16117,-70.20394,Vaupés,Vaupés,True
4260,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,1.16117,-70.20394,Vaupés,Vaupés,True
749,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-4.1194444,-69.95,Amazonas,Amazonas,True
2309,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-3.69545,-70.5834,Amazonas,Amazonas,True
2310,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-3.69545,-70.5834,Amazonas,Amazonas,True
2311,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-3.69545,-70.5834,Amazonas,Amazonas,True
2312,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-3.69545,-70.5834,Amazonas,Amazonas,True
3771,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.855489,-73.271316,Boyacá,Boyacá,True
3753,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.8595103,-73.2641972,Boyacá,Boyacá,True
1111,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.77295,-73.03737,Casanare,Casanare,True
1383,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,2.685403,-74.054027,Meta,Meta,True
1386,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,2.685403,-74.054027,Meta,Meta,True
2122,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True
2123,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True
2124,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True
2125,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True
2126,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True
3194,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.48644,-74.42365,Antioquia,Antioquia,True
3215,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True
3216,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True
3205,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True
3217,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True
3206,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True
3218,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True
3340,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True
3244,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True
3432,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True
3382,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True
3383,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True
4005,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.714,-74.941,Atlántico,Atlántico,True
4009,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.714,-74.941,Atlántico,Atlántico,True
4012,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.714,-74.941,Atlántico,Atlántico,True
4002,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True
4007,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True
4008,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True
4011,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True
4014,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True
4015,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True
4904,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.8742,-74.9786,Atlántico,Atlántico,True
3072,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3073,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3074,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3075,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3076,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3077,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3078,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3079,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3080,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3081,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
2212,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
3082,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True
5082,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,9.75,-74.8333,Bolívar,Bolívar,True
4090,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True
4091,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True
4092,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True
4093,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True
4094,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True
4095,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True
5070,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True
5071,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True
5072,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True
5073,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True
5074,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True
1855,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True
1858,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True
1861,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True
1869,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True
1854,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True
1862,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True
3377,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.400391,-75.583047,Córdoba,Córdoba,True
1856,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.13,-73.55,La Guajira,La Guajira,True
4855,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True
4856,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True
4857,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True
4860,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True
4861,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True
4862,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True
4864,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True
4867,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True
4868,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True
1859,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.25126,-73.55887,La Guajira,La Guajira,True
1857,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.25126,-73.55887,La Guajira,La Guajira,True
1864,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.25126,-73.55887,La Guajira,La Guajira,True
3341,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,9.326823,-74.568734,Magdalena,Magdalena,True
3342,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,9.326823,-74.568734,Magdalena,Magdalena,True
3343,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,9.326823,-74.568734,Magdalena,Magdalena,True
4880,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4881,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4882,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4883,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4884,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4885,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4890,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4891,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4892,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4893,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4894,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4895,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4896,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4897,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True
4869,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True
4870,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True
4873,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True
4875,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True
4898,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True
4899,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True
4900,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True
4903,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2328,-74.1315,Magdalena,Magdalena,True
4006,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4010,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4013,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4016,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4017,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4018,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4019,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True
4020,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True
4021,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4022,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4023,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True
4024,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True
4025,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4026,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4027,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True
4028,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4029,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.132,Magdalena,Magdalena,True
4030,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True
4031,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.233,-74.131,Magdalena,Magdalena,True
1680,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.314,-73.95,Magdalena,Magdalena,True
1681,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.314,-73.95,Magdalena,Magdalena,True
1746,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True
1747,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True
1865,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True
1868,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True
1851,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True
1852,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.867,-73.67419,Santander,Santander,True
1032,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.0759,-73.54812,Santander,Santander,True
2650,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.0777,-73.55023,Santander,Santander,True
1030,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.0796,-73.548,Santander,Santander,True
1749,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True
1748,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True
1394,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True
1867,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True
1863,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True
1850,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.3962,-73.4955,Santander,Santander,True
2207,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True
2208,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True
2209,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True
2210,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True
3462,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.2795,-74.901583,Tolima,Tolima,True
4096,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.672,-74.829,Tolima,Tolima,True
4097,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,4.672,-74.829,Tolima,Tolima,True
4089,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True
4098,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True
4099,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True
4100,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True
4101,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True
4102,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True
4103,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True
4104,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.003,-74.909,Tolima,Tolima,True
4443,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.00487,-74.90845,Tolima,Tolima,True
3532,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True
3533,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True
3534,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True
3535,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True
3536,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.0089,-74.90895,Tolima,Tolima,True
1866,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,5.25668,-74.8991,Tolima,Tolima,True
